portal,data_publicacao,titulo,url,crime_violento,arquivo_origem,data_coleta,categoria,tipo_principal,tipo_detalhado,gravidade,genero_vitima,idade_vitima,faixa_etaria
acritica,2025-06-21,Polícia prende três pessoas e apreende 12 kg de entorpecentes em embarcação,https://www.acritica.com/policia/policia-prende-tres-pessoas-e-apreende-12-kg-de-entorpecentes-em-embarcac-o-1.376021,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-12-09,Polícia prende trio por invadir UBS e tentar matar homem no interior,https://www.acritica.com/policia/policia-prende-trio-por-invadir-ubs-e-tentar-matar-homem-no-interior-1.390959,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,masculino,NA,idade não informada
acritica,2025-09-29,"Polícia prende um dos homens que assassinou mulher na frente da filha, de apenas 7 anos",https://www.acritica.com/policia/policia-prende-um-dos-homens-que-assassinou-mulher-na-frente-da-filha-de-apenas-7-anos-1.384864,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,feminino,7,0-11 (criança)
acritica,2025-06-11,Polícia prende vizinho e padrasto por estupro de vulnerável cometido contra criança de 10 anos,https://www.acritica.com/policia/policia-prende-vizinho-e-padrasto-por-estupro-de-vulneravel-cometido-contra-crianca-de-10-anos-1.375099,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Estupro de Vulnerável,Estupro de criança/adolescente,extrema,indefinido,10,0-11 (criança)
acritica,2025-08-21,"Polícia procura ""Don Juan da zona Leste"" suspeito de aplicar golpes em idosas",https://www.acritica.com/policia/policia-procura-don-juan-da-zona-leste-suspeito-de-aplicar-golpes-em-idosas-1.381647,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,feminino,NA,idade não informada
acritica,2025-07-10,Polícia procura dupla suspeita de roubo a passageiros e funcionários em ônibus da linha 320,https://www.acritica.com/policia/policia-procura-dupla-suspeita-de-roubo-a-passageiros-e-funcionarios-em-onibus-da-linha-320-1.378122,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,indefinido,NA,idade não informada
emtempo,2025-12-19,Polícia procura homem acusado de agredir ex-mulher ao entregar os filhos no AM,https://emtempo.com.br/441054/policia/policia-procura-homem-acusado-de-agredir-ex-mulher-ao-entregar-os-filhos-no-am/,TRUE,noticias_raw_emtempo_20250101_20251228.csv,NA,Violência Doméstica,Agressão Doméstica,Violência doméstica com lesão corporal,alta,feminino,NA,idade não informada
acritica,2025-09-23,Polícia procura homem suspeito de tentar estuprar adolescente de 12 anos em Manaus,https://www.acritica.com/policia/policia-procura-homem-suspeito-de-tentar-estuprar-adolescente-de-12-anos-em-manaus-1.384367,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,masculino,12,12-17 (adolescente)
acritica,2025-07-02,Polícia procura homem suspeito de tentativa de feminicídio e descumprimento de medida protetiva,https://www.acritica.com/policia/policia-procura-homem-suspeito-de-tentativa-de-feminicidio-e-descumprimento-de-medida-protetiva-1.377448,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,masculino,NA,idade não informada
emtempo,2025-12-24,Polícia procura jovem e adolescente desaparecidos em Manaus,https://emtempo.com.br/441571/policia/policia-procura-jovem-e-adolescente-desaparecidos-em-manaus/,FALSE,noticias_raw_emtempo_20250101_20251228.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-09-30,Polícia procura menina de 15 anos vista pela última vez no bairro Japiim,https://emtempo.com.br/427417/policia/policia-procura-menina-de-15-anos-vista-pela-ultima-vez-no-bairro-japiim/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,feminino,15,12-17 (adolescente)
acritica,2025-08-19,"Polícia procura por homem que deu oito facadas na esposa, grávida de três meses",https://www.acritica.com/policia/policia-procura-por-homem-que-deu-oito-facadas-na-esposa-gravida-de-tres-meses-1.381419,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Lesão Corporal Grave,Esfaqueamento,Lesão com instrumento cortante,alta,feminino,NA,idade não informada
acritica,2025-09-30,"Polícia procura por homem que invadiu casa e furtou armas de fogo, relógios e dinheiro",https://www.acritica.com/policia/policia-procura-por-homem-que-invadiu-casa-e-furtou-armas-de-fogo-relogios-e-dinheiro-1.385014,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,masculino,NA,idade não informada
acritica,2025-09-15,"Polícia procura por homem suspeito de latrocínio e desaparecimento de idoso, em Manaus",https://www.acritica.com/policia/policia-procura-por-homem-suspeito-de-latrocinio-e-desaparecimento-de-idoso-em-manaus-1.383763,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Roubo Violento,Latrocínio,Roubo seguido de morte,extrema,masculino,NA,idade não informada
acritica,2025-05-28,Polícia procura por homem suspeito de tentar estuprar enteada em São Gabriel da Cachoeira,https://www.acritica.com/policia/policia-procura-por-homem-suspeito-de-tentar-estuprar-enteada-em-s-o-gabriel-da-cachoeira-1.373691,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,masculino,NA,idade não informada
acritica,2025-06-09,"Polícia procura por homem suspeito de tráfico de drogas e associação para o tráfico, em Borba",https://www.acritica.com/policia/policia-procura-por-homem-suspeito-de-trafico-de-drogas-e-associac-o-para-o-trafico-em-borba-1.374853,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Organizado,Tráfico de Drogas/Facções,Tráfico associado a facção criminosa,alta,masculino,NA,idade não informada
acritica,2025-07-29,Polícia procura por homens condenados a 70 anos de prisão por homicídio de técnica de enfermagem,https://www.acritica.com/policia/policia-procura-por-homens-condenados-a-70-anos-de-pris-o-por-homicidio-de-tecnica-de-enfermagem-1.379757,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,70,60+ (idoso)
emtempo,2025-12-01,Polícia procura quatro pessoas desaparecidas em Manaus; veja detalhes,https://emtempo.com.br/437813/policia/pc-am-divulga-imagens-pessoas-desaparecidas-manaus/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-11-17,Polícia procura suspeito de estupro contra universitárias no bairro Coroado,https://www.acritica.com/policia/policia-procura-suspeito-de-estupro-contra-universitarias-no-bairro-coroado-1.389171,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Estupro,Estupro consumado,extrema,indefinido,NA,idade não informada
emtempo,2025-09-30,"Polícia procura suspeito de roubo de armas, relógios e dinheiro em Manaus",https://emtempo.com.br/427430/policia/policia-procura-suspeito-de-roubo-de-armas-relogios-e-dinheiro-em-manaus/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Roubo Violento,Roubo à Mão Armada,Roubo com uso de arma de fogo,muito alta,indefinido,NA,idade não informada
emtempo,2025-11-08,Polícia procura três pessoas desaparecidas em Manaus,https://emtempo.com.br/433576/policia/policia-procura-desaparecidos-manaus-2/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-12-11,Polícia procura trio que assaltou ônibus das linhas 640 e 652 em Manaus,https://emtempo.com.br/439518/policia/policia-procura-trio-que-assaltou-onibus-das-linhas-640-e-652-em-manaus/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,indefinido,NA,idade não informada
emtempo,2025-12-16,Polícia procura trio suspeito de roubo a ônibus da linha 650 em Manaus,https://emtempo.com.br/440274/policia/policia-procura-trio-suspeito-de-roubo-a-onibus-da-linha-650-em-manaus/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,indefinido,NA,idade não informada
g1_amazonas,2026-01-01,Polícia recaptura mais um foragido de fuga em massa em Maués; sete ainda estão foragidos,https://g1.globo.com/am/amazonas/noticia/2025/12/31/policia-recaptura-mais-um-foragido-de-fuga-em-massa-em-maues-sete-ainda-estao-foragidos.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20260430.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-06-20,Polícia recupera carro roubado em Manaus e interceptado em balsa no porto de Coari,https://www.acritica.com/policia/policia-recupera-carro-roubado-em-manaus-e-interceptado-em-balsa-no-porto-de-coari-1.375855,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-09-29,Polícia reforça busca por suspeito de aplicar golpe de R$17 mil em Manaus,https://emtempo.com.br/427193/policia/policia-reforca-busca-por-suspeito-de-aplicar-golpe-de-r17-mil-em-manaus/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-10-31,"Polícia retira R$ 4,5 milhões em cocaína de circulação em Manaus",https://www.acritica.com/policia/policia-retira-r-4-5-milh-es-em-cocaina-de-circulac-o-em-manaus-1.387652,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-11-25,Polícia suspeito que tocou o terror durante assalto em supermercado no Amazonas,https://emtempo.com.br/436682/policia/procurado-por-roubos-homem-investigado-manacapuru/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,indefinido,NA,idade não informada
acritica,2025-09-17,Policiais civis da DECCM Centro-Sul prendem homem por injúria e lesão corporal a companheira,https://www.acritica.com/policia/policiais-civis-da-deccm-centro-sul-prendem-homem-por-injuria-e-les-o-corporal-a-companheira-1.383945,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,masculino,NA,idade não informada
acritica,2025-05-28,Policiais da ROCAM apreendem 28 tabletes de maconha; traficantes fugiram a pé,https://www.acritica.com/policia/policiais-da-rocam-apreendem-28-tabletes-de-maconha-traficantes-fugiram-a-pe-1.373621,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-07-23,Policiais militares serão indiciados por estupro coletivo de indígena em delegacia no interior do AM,https://www.acritica.com/policia/policiais-militares-ser-o-indiciados-por-estupro-coletivo-de-indigena-em-delegacia-no-interior-do-am-1.379242,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Estupro,Estupro consumado,extrema,indefinido,NA,idade não informada
acritica,2025-08-23,Policiais são hostilizados ao prender foragido e viatura tem pneus furados na zona Leste,https://www.acritica.com/policia/policiais-s-o-hostilizados-ao-prender-foragido-e-viatura-tem-pneus-furados-na-zona-leste-1.381775,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-10-30,Policiais são presos com 72 kg de ouro avaliados em R$ 46 milhões em Manaus,https://emtempo.com.br/432098/policia/policiais-sao-presos-com-72-kg-de-ouro-avaliados-em-r-46-milhoes-em-manaus/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-08-22,Policial civil é considerada foragida após suspeita de roubo no Amazonas,https://www.acritica.com/policia/policial-civil-e-considerada-foragida-apos-suspeita-de-roubo-no-amazonas-1.381725,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,indefinido,NA,idade não informada
acritica,2025-08-20,Policial civil é investigada por roubo após ser flagrada dirigindo veículo suspeito em Manaus,https://www.acritica.com/policia/policial-civil-e-investigada-por-roubo-apos-ser-flagrada-dirigindo-veiculo-suspeito-em-manaus-1.381527,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,indefinido,NA,idade não informada
acritica,2025-10-30,Policial civil e militares são presos em ação que apreendeu cerca de R$ 46 milhões em barras de ouro,https://www.acritica.com/policia/policial-civil-e-militares-s-o-presos-em-ac-o-que-apreendeu-cerca-de-r-46-milh-es-em-barras-de-ouro-1.387472,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-10-02,"Policial e empresária morrem em motel após drogas, álcool e banheira a 50 °C",https://emtempo.com.br/427754/policia/policial-e-empresaria-morrem-em-motel-apos-drogas-alcool-e-banheira-a-50-c/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-10-16,Policial militar é baleada durante tentativa de assalto em Manaus,https://emtempo.com.br/430180/policia/policial-militar-e-baleada-durante-tentativa-de-assalto-em-manaus/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,indefinido,NA,idade não informada
acritica,2025-09-01,Policial penal que atirou em entregador é preso e afastado no Rio,https://www.acritica.com/policia/policial-penal-que-atirou-em-entregador-e-preso-e-afastado-no-rio-1.382558,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-08-19,Policial que tentou matar cantor de pagode e a filha foi encaminhado para Companhia de Guarda da PM,https://www.acritica.com/policia/policial-que-tentou-matar-cantor-de-pagode-e-a-filha-foi-encaminhado-para-companhia-de-guarda-da-pm-1.381416,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,feminino,NA,idade não informada
acritica,2025-09-19,Polícias Civil e Militar prendem em flagrante homem investigado por tráfico de drogas em Pauini,https://www.acritica.com/policia/policias-civil-e-militar-prendem-em-flagrante-homem-investigado-por-trafico-de-drogas-em-pauini-1.384118,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Organizado,Tráfico de Drogas/Facções,Tráfico associado a facção criminosa,alta,masculino,NA,idade não informada
acritica,2025-09-16,Polícias Civil e Militar prendem homem investigado por furtos em residência e maus-tratos a cachorro,https://www.acritica.com/policia/policias-civil-e-militar-prendem-homem-investigado-por-furtos-em-residencia-e-maus-tratos-a-cachorro-1.383856,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,masculino,NA,idade não informada
acritica,2025-12-19,Polícias prende mulher com skunk e pasta base de cocaína em embarcação no porto de Beruri,https://www.acritica.com/policia/policias-prende-mulher-com-skunk-e-pasta-base-de-cocaina-em-embarcac-o-no-porto-de-beruri-1.391795,FALSE,noticias_raw_acritica_20250101_20251228.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,feminino,NA,idade não informada
g1_amazonas,2025-12-10,Ponte sobre o Rio Autaz Mirim: obra deve ser concluída no primeiro trimestre de 2026,https://g1.globo.com/am/amazonas/noticia/2025/12/10/ponte-sobre-o-rio-autaz-mirim-obra-deve-ser-concluida-ate-marco-de-2026.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-05-28,Ponto de exploração sexual de menores é desarticulado no Centro de Manaus,https://www.acritica.com/policia/ponto-de-explorac-o-sexual-de-menores-e-desarticulado-no-centro-de-manaus-1.373673,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-06-09,População amarra e espanca homem suspeito de roubos no bairro Vila da Prata,https://www.acritica.com/policia/populac-o-amarra-e-espanca-homem-suspeito-de-roubos-no-bairro-vila-da-prata-1.374792,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,masculino,NA,idade não informada
acritica,2025-09-29,"Por ciúmes, mulher envolve marido em plano para assassinar a própria irmã",https://www.acritica.com/policia/por-ciumes-mulher-envolve-marido-em-plano-para-assassinar-a-propria-irm-1.384875,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,feminino,NA,idade não informada
g1_amazonas,2025-12-21,"“Pôr do Sol de Natal” leva música, dança e teatro ao Centro Histórico de Manaus",https://g1.globo.com/am/amazonas/role-amazonas/noticia/2025/12/21/por-do-sol-de-natal-leva-musica-danca-e-teatro-ao-centro-historico-de-manaus.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20251228.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-11-03,"‘Porcelana’, viúva de TH do CV executado em Manaus, lamentou morte de ‘Gringo’ no RJ",https://emtempo.com.br/432708/policia/porcelana-viuva-de-th-do-cv-executado-em-manaus-lamentou-morte-de-gringo-no-rj/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
g1_amazonas,2025-12-28,Praga da mandioca deixa agricultores de Presidente Figueiredo em alerta,https://g1.globo.com/am/amazonas/amazonia-agro/noticia/2025/12/28/praga-da-mandioca-deixa-agricultores-de-presidente-figueiredo-em-alerta.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20251228.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-10-29,Predador sexual em série é preso em Lábrea após denúncias,https://emtempo.com.br/432017/policia/prisao-estupro-vulneravel-labrea/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-06-02,Prefeito diz que assalto à UBS em construção foi motivado por políticos,https://www.acritica.com/policia/prefeito-diz-que-assalto-a-ubs-em-construc-o-foi-motivado-por-politicos-1.374190,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,indefinido,NA,idade não informada
g1_amazonas,2025-12-30,Prefeitura abre inscrições para vagas em creches municipais de Manaus para 2026; saiba como concorrer,https://g1.globo.com/am/amazonas/utilidade-publica/noticia/2025/12/30/prefeitura-abre-inscricoes-para-vagas-em-creches-municipais-de-manaus-para-2026-saiba-como-concorrer.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20260430.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,masculino,NA,idade não informada
acritica,2025-01-21,Prefeitura conclui 1ª fase de intervenção e trânsito é alterado na Constantino Nery,https://www.acritica.com/manaus/prefeitura-conclui-1-fase-de-intervenc-o-e-transito-e-alterado-na-constantino-nery-1.362511,FALSE,noticias_raw_acritica_20250101_20250430.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
d24am,2025-12-27,‘Prego Velho’ é preso após matar esposa por ciúmes em Coari noAM,https://d24am.com/policia/prego-velho-e-preso-apos-matar-esposa-por-ciumes-em-coari-noam/,TRUE,noticias_raw_d24am_20250101_20251228.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,feminino,NA,idade não informada
acritica,2025-06-02,Presidente da Câmara de Santa Izabel do Rio Negro é preso suspeito de torturar enteado,https://www.acritica.com/policia/presidente-da-camara-de-santa-izabel-do-rio-negro-e-preso-suspeito-de-torturar-enteado-1.374207,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
g1_amazonas,2025-12-27,"Presídios de Manaus tem lotação de até 167% acima da capacidade, aponta CNJ",https://g1.globo.com/am/amazonas/noticia/2025/12/27/presidios-de-manaus-tem-lotacao-de-ate-167percent-acima-da-capacidade-aponta-cnj.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20251228.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-12-03,Preso atirador que matou homem em shopping de Manaus,https://emtempo.com.br/438069/policia/preso-atirador-que-matou-homem-em-shopping-de-manaus/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,masculino,NA,idade não informada
acritica,2025-08-20,Preso é assassinado dentro de unidade prisional do Puraquequara,https://www.acritica.com/policia/preso-e-assassinado-dentro-de-unidade-prisional-do-puraquequara-1.381537,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
emtempo,2025-11-19,Preso em Manaus homem condenado a oito anos por série de roubos no AM,https://emtempo.com.br/435699/policia/preso-em-manaus-homem-condenado-a-oito-anos-por-serie-de-roubos-no-am/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,masculino,NA,idade não informada
emtempo,2025-12-12,Preso em Parintins suspeito de estuprar adolescente de 13 anos em Manaus,https://emtempo.com.br/439714/policia/preso-em-parintins-suspeito-de-estuprar-adolescente-de-13-anos-em-manaus/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,13,12-17 (adolescente)
emtempo,2025-10-14,Preso homem condenado por matar adolescente por engano em Manaus,https://emtempo.com.br/429743/policia/preso-homem-condenado-por-matar-adolescente-por-engano-em-manaus/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,masculino,NA,idade não informada
emtempo,2025-10-23,Preso homem que matou e roubou empresário em casa no interior do AM,https://emtempo.com.br/431176/policia/preso-homem-que-matou-e-roubou-empresario-em-casa-no-interior-do-am/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,masculino,NA,idade não informada
emtempo,2025-11-19,Preso homem suspeito de invadir casa e tentar estuprar duas universitárias no Coroado,https://emtempo.com.br/435766/policia/preso-homem-suspeito-de-invadir-casa-e-tentar-estuprar-duas-universitarias-no-coroado/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,masculino,NA,idade não informada
emtempo,2025-12-01,Preso motorista que arrastou mulher por 1 km na Marginal Tietê,https://emtempo.com.br/437670/policia/preso-motorista-que-arrastou-mulher-por-1-km-na-marginal-tiete/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,feminino,NA,idade não informada
acritica,2025-08-18,Preso no interior do AM homem que estuprava netas da companheira,https://www.acritica.com/policia/preso-no-interior-do-am-homem-que-estuprava-netas-da-companheira-1.381332,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,masculino,NA,idade não informada
acritica,2025-12-16,"Preso por dois meses, Rosinaldo Bual recebeu R$ 52,1 mil em salários pagos pela CMM",https://www.acritica.com/policia/preso-por-dois-meses-rosinaldo-bual-recebeu-r-52-1-mil-em-salarios-pagos-pela-cmm-1.391506,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-10-03,Preso segundo suspeito de ajudar “Branco” em fugas e crimes no AM,https://emtempo.com.br/427928/policia/preso-segundo-suspeito-de-ajudar-branco-em-fugas-e-crimes-no-am/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
g1_amazonas,2025-12-23,Preso suspeito de envolvimento na morte de adolescente encontrada com sinais de agressão em Manaus,https://g1.globo.com/am/amazonas/noticia/2025/12/23/preso-suspeito-de-envolvimento-na-morte-de-adolescente-encontrada-com-sinais-de-agressao-em-manaus.ghtml,TRUE,noticias_raw_g1_amazonas_20250101_20251228.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
emtempo,2025-09-29,Preso suspeito de matar homem com 16 facadas em Juruá,https://emtempo.com.br/427190/policia/preso-suspeito-de-matar-homem-com-16-facadas-em-jurua/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,masculino,NA,idade não informada
acritica,2025-11-06,"Presos suspeitos de matar jovem em emboscada no bairro Dom Pedro, em Manaus",https://www.acritica.com/policia/presos-suspeitos-de-matar-jovem-em-emboscada-no-bairro-dom-pedro-em-manaus-1.388162,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-07-15,PRF aponta perda de controle e tombamento como possíveis causas do acidente fatal na BR-319,https://www.acritica.com/policia/prf-aponta-perda-de-controle-e-tombamento-como-possiveis-causas-do-acidente-fatal-na-br-319-1.378548,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-06-30,"PRF Apreende 70 Kg de maconha avaliados em R$ 1,2 milhão na BR-319",https://www.acritica.com/policia/prf-apreende-70-kg-de-maconha-avaliados-em-r-1-2-milh-o-na-br-319-1.377188,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-08-27,PRF prende homem que transportava 178 frascos de perfumes de luxo sem documentação,https://www.acritica.com/policia/prf-prende-homem-que-transportava-178-frascos-de-perfumes-de-luxo-sem-documentac-o-1.382161,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,masculino,NA,idade não informada
acritica,2025-09-01,PRF prende quatro foragidos da Justiça durante fiscalizações em rodovias do Amazonas,https://www.acritica.com/policia/prf-prende-quatro-foragidos-da-justica-durante-fiscalizac-es-em-rodovias-do-amazonas-1.382564,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-12-14,Primeiros réus do massacre do Compaj são condenados em regime fechado no AM,https://emtempo.com.br/439950/policia/primeiros-reus-do-massacre-do-compaj-sao-condenados-em-regime-fechado-no-am/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-12-09,Primo é preso após sequestrar e estuprar criança de 2 anos,https://emtempo.com.br/439036/policia/primo-e-preso-apos-sequestrar-e-estuprar-crianca-de-2-anos/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,2,0-11 (criança)
