data_publicacao,portal,titulo,url,categoria_atual,tipo_principal_atual,gravidade_atual,tipo_sugerido_ml,prob_tipo_ml,tipo_corrigido,categoria_corrigida,gravidade_corrigida,validado,observacoes
2025-04-01,acritica,Polícia Federal realiza operação de combate à corrupção no Amazonas,https://www.acritica.com/policia/policia-federal-realiza-operac-o-de-combate-a-corrupc-o-no-amazonas-1.368618,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-01,acritica,Homem é preso com arma de fogo no bairro Colônia Antônio Aleixo,https://www.acritica.com/policia/homem-e-preso-com-arma-de-fogo-no-bairro-colonia-antonio-aleixo-1.368616,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-01,acritica,Mulher é presa com 22 quilos de drogas em embarcação no Amazonas,https://www.acritica.com/policia/mulher-e-presa-com-22-quilos-de-drogas-em-embarcac-o-no-amazonas-1.368579,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-01,acritica,Suspeito de furto com “chapolin” é agredido e resgatado pela polícia,https://www.acritica.com/policia/suspeito-de-furto-com-chapolin-e-agredido-e-resgatado-pela-policia-1.368577,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-01,acritica,Líder religioso de 38 anos é preso por aliciar sexualmente adolescentes em Manaus,https://www.acritica.com/policia/lider-religioso-de-38-anos-e-preso-por-aliciar-sexualmente-adolescentes-em-manaus-1.368567,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-01,acritica,"PM prende traficante que cocaína, maconha e oxi no Iranduba",https://www.acritica.com/policia/pm-prende-traficante-que-cocaina-maconha-e-oxi-no-iranduba-1.368563,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-04-01,acritica,Corpo de homem é encontrado boiando em igarapé no bairro Santo Antônio,https://www.acritica.com/policia/corpo-de-homem-e-encontrado-boiando-em-igarape-no-bairro-santo-antonio-1.368560,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-31,acritica,"Mais de 80 prisões por crimes contra mulheres em Manaus foram realizadas em março, aponta PC",https://www.acritica.com/policia/mais-de-80-pris-es-por-crimes-contra-mulheres-em-manaus-foram-realizadas-em-marco-aponta-pc-1.368523,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-31,acritica,"Dupla é presa em flagrante por sequestrar, torturar e extorquir autônomo na zona Norte de Manaus",https://www.acritica.com/policia/dupla-e-presa-em-flagrante-por-sequestrar-torturar-e-extorquir-autonomo-na-zona-norte-de-manaus-1.368516,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-31,acritica,Idoso é preso por estuprar menina em situação de vulnerabilidade social em troca de comida,https://www.acritica.com/policia/idoso-e-preso-por-estuprar-menina-em-situac-o-de-vulnerabilidade-social-em-troca-de-comida-1.368490,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-29,acritica,Ipaam e BPAmb fazem nova fiscalização no Ramal Santo Antônio e doam material apreendido,https://www.acritica.com/policia/ipaam-e-bpamb-fazem-nova-fiscalizac-o-no-ramal-santo-antonio-e-doam-material-apreendido-1.368382,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-29,acritica,Pastor é preso em Urucará por dívida de pensão ao tentar fazer culto em delegacia,https://www.acritica.com/policia/pastor-e-preso-em-urucara-por-divida-de-pens-o-ao-tentar-fazer-culto-em-delegacia-1.368374,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-29,acritica,'X-Salada' é baleado e preso em operação policial na zona Norte de Manaus,https://www.acritica.com/policia/x-salada-e-baleado-e-preso-em-operac-o-policial-na-zona-norte-de-manaus-1.368340,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-28,acritica,"PC-AM e PMAM prendem homem por ameaçar os vizinhos com arma de fogo, na zona rural de Apuí",https://www.acritica.com/policia/pc-am-e-pmam-prendem-homem-por-ameacar-os-vizinhos-com-arma-de-fogo-na-zona-rural-de-apui-1.368312,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-28,acritica,"PM apreende 935 quilos de maconha avaliados em R$ 16,5 milhões no porto de Anori",https://www.acritica.com/policia/pm-apreende-935-quilos-de-maconha-avaliados-em-r-16-5-milh-es-no-porto-de-anori-1.368286,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-28,acritica,PRF encontra maconha e armas escondidas em geladeira e lavadora de roupa em caminhão na BR-319,https://www.acritica.com/policia/prf-encontra-maconha-e-armas-escondidas-em-geladeira-e-lavadora-de-roupa-em-caminh-o-na-br-319-1.368266,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-27,acritica,PRF apreende 150 kg de skunk e armas de Fogo em Humaitá,https://www.acritica.com/policia/prf-apreende-150-kg-de-skunk-e-armas-de-fogo-em-humaita-1.368250,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-27,acritica,"Em Tapauá, PC-AM prende homem por ameaça e dano contra a própria mãe",https://www.acritica.com/policia/em-tapaua-pc-am-prende-homem-por-ameaca-e-dano-contra-a-propria-m-e-1.368248,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-27,acritica,"Quatro homens são presos por receptação, adulteração de veículo, furto e associação criminosa",https://www.acritica.com/policia/quatro-homens-s-o-presos-por-receptac-o-adulterac-o-de-veiculo-furto-e-associac-o-criminosa-1.368246,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-27,acritica,Trio é preso em flagrante após arrastões no bairro Jorge Teixeira,https://www.acritica.com/policia/trio-e-preso-em-flagrante-apos-arrast-es-no-bairro-jorge-teixeira-1.368195,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-26,acritica,PC-AM prende homem por descumprimento de medida protetiva contra as primas de 17 e 38 anos,https://www.acritica.com/policia/pc-am-prende-homem-por-descumprimento-de-medida-protetiva-contra-as-primas-de-17-e-38-anos-1.368170,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-26,acritica,"""Eu estou me sentindo humilhada"", afirma mulher vítima de agressões em saída de show na zona Sul",https://www.acritica.com/policia/eu-estou-me-sentindo-humilhada-afirma-mulher-vitima-de-agress-es-em-saida-de-show-na-zona-sul-1.368154,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-26,acritica,Mulher morre e homem fica ferido em acidente envolvendo moto e ônibus na Av. Torquato Tapajós,https://www.acritica.com/policia/mulher-morre-e-homem-fica-ferido-em-acidente-envolvendo-moto-e-onibus-na-av-torquato-tapajos-1.368148,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-26,acritica,Assaltante é preso e reconhecido pelas vítimas em Iranduba,https://www.acritica.com/policia/assaltante-e-preso-e-reconhecido-pelas-vitimas-em-iranduba-1.368119,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-25,acritica,Polícia prende trio e apreende mais de R$ 25 mil durante operação em Maraã,https://www.acritica.com/policia/policia-prende-trio-e-apreende-mais-de-r-25-mil-durante-operac-o-em-mara-1.368072,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-25,acritica,Homem é alvo de tiros em avenida do bairro Santa Etelvina,https://www.acritica.com/policia/homem-e-alvo-de-tiros-em-avenida-do-bairro-santa-etelvina-1.368058,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-25,acritica,"""Frio e violento"": Polícia prende traficante venezuelano envolvido em vários crimes em Manaus",https://www.acritica.com/policia/frio-e-violento-policia-prende-traficante-venezuelano-envolvido-em-varios-crimes-em-manaus-1.368033,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-25,acritica,Traficante é preso em flagrante com drogas e dinheiro em Manaus,https://www.acritica.com/policia/traficante-e-preso-em-flagrante-com-drogas-e-dinheiro-em-manaus-1.368014,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-25,acritica,Operação conjunta resulta em apreensão de drogas avaliadas em R$ 36 milhões,https://www.acritica.com/policia/operac-o-conjunta-resulta-em-apreens-o-de-drogas-avaliadas-em-r-36-milh-es-1.368003,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-25,acritica,Corpo de homem não identificado é encontrado boiando no rio Solimões,https://www.acritica.com/policia/corpo-de-homem-n-o-identificado-e-encontrado-boiando-no-rio-solim-es-1.367999,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-24,acritica,"""Temos direito a legítima defesa"", diz advogado de homem filmado agredindo mulher em saída de show",https://www.acritica.com/policia/temos-direito-a-legitima-defesa-diz-advogado-de-homem-filmado-agredindo-mulher-em-saida-de-show-1.367977,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-24,acritica,"Em Tonantins, homem é preso em flagrante por agredir fisicamente e ameaçar os pais",https://www.acritica.com/policia/em-tonantins-homem-e-preso-em-flagrante-por-agredir-fisicamente-e-ameacar-os-pais-1.367941,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-24,acritica,Homem é preso por abusar sexualmente e engravidar criança de 10 anos no Amazonas,https://www.acritica.com/policia/homem-e-preso-por-abusar-sexualmente-e-engravidar-crianca-de-10-anos-no-amazonas-1.367927,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-24,acritica,Homem é preso por estuprar a própria mãe de 79 anos no interior do AM,https://www.acritica.com/policia/homem-e-preso-por-estuprar-a-propria-m-e-de-79-anos-no-interior-do-am-1.367913,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-23,acritica,Homem descumpre medida protetiva e agride a ex-companheira no momento que ela saía com as amigas,https://www.acritica.com/policia/homem-descumpre-medida-protetiva-e-agride-a-ex-companheira-no-momento-que-ela-saia-com-as-amigas-1.367852,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-23,acritica,Especialistas alertam para os riscos dos encontros marcados pela internet,https://www.acritica.com/policia/especialistas-alertam-para-os-riscos-dos-encontros-marcados-pela-internet-1.367848,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-22,acritica,"Polícia procura homem que atirou contra empresário, dono de pizzaria",https://www.acritica.com/policia/policia-procura-homem-que-atirou-contra-empresario-dono-de-pizzaria-1.367779,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-22,acritica,"Após receber denúncia, Rocam prende dois foragidos da Justiça",https://www.acritica.com/policia/apos-receber-denuncia-rocam-prende-dois-foragidos-da-justica-1.367767,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-21,acritica,Polícia recupera quase 50 motos roubadas no AM,https://www.acritica.com/policia/policia-recupera-quase-50-motos-roubadas-no-am-1.367709,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-21,acritica,Polícia desarticula grupo criminoso que difamava e extorquia vítimas em rede social em Borba,https://www.acritica.com/policia/policia-desarticula-grupo-criminoso-que-difamava-e-extorquia-vitimas-em-rede-social-em-borba-1.367692,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-21,acritica,Polícia apreende mochila com armas abandonada por bandidos na zona rural de Iranduba,https://www.acritica.com/policia/policia-apreende-mochila-com-armas-abandonada-por-bandidos-na-zona-rural-de-iranduba-1.367688,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-20,acritica,Polícia prende homem em flagrante por furto de aparelhos celulares em ônibus,https://www.acritica.com/policia/policia-prende-homem-em-flagrante-por-furto-de-aparelhos-celulares-em-onibus-1.367649,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-20,acritica,PMs recapturam seis fugitivos da Justiça em patrulhamentos pelas ruas de Manaus,https://www.acritica.com/policia/pms-recapturam-seis-fugitivos-da-justica-em-patrulhamentos-pelas-ruas-de-manaus-1.367627,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-20,acritica,Polícia apreende armamento abandonado por suspeitos na comunidade Rio Piorini,https://www.acritica.com/policia/policia-apreende-armamento-abandonado-por-suspeitos-na-comunidade-rio-piorini-1.367601,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-19,acritica,Bebê encontrada em saco de lixo Manaus pode ter morrido por asfixia; polícia investiga o caso,https://www.acritica.com/policia/bebe-encontrada-em-saco-de-lixo-manaus-pode-ter-morrido-por-asfixia-policia-investiga-o-caso-1.367500,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-19,acritica,"Homem é preso por torturar com martelo, estuprar e drogar enteados em Manaus",https://www.acritica.com/policia/homem-e-preso-por-torturar-com-martelo-estuprar-e-drogar-enteados-em-manaus-1.367492,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-19,acritica,Polícia prende dupla e apreende armamento pesado usado por ‘piratas dos rios’,https://www.acritica.com/policia/policia-prende-dupla-e-apreende-armamento-pesado-usado-por-piratas-dos-rios-1.367486,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-19,acritica,PF desarticula grupo miliciano envolvido com a comercialização de ouro ilegal no Amazonas,https://www.acritica.com/policia/pf-desarticula-grupo-miliciano-envolvido-com-a-comercializac-o-de-ouro-ilegal-no-amazonas-1.367474,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-18,acritica,Operação ‘Cavalo de Aço’ apreende motocicletas irregulares na zona Norte,https://www.acritica.com/policia/operac-o-cavalo-de-aco-apreende-motocicletas-irregulares-na-zona-norte-1.367448,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-18,acritica,Corpo decapitado é encontrado em ramal da BR-174,https://www.acritica.com/policia/corpo-decapitado-e-encontrado-em-ramal-da-br-174-1.367436,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-18,acritica,Polícia divulga foto de suspeito de furto no Parque Dez,https://www.acritica.com/policia/policia-divulga-foto-de-suspeito-de-furto-no-parque-dez-1.367414,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-18,acritica,Polícia do interior do AM prende homem com armamento pesado de uso permitido,https://www.acritica.com/policia/policia-do-interior-do-am-prende-homem-com-armamento-pesado-de-uso-permitido-1.367401,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-17,acritica,Quatro foragidos da Justiça são capturados durante o fim de semana em Manaus,https://www.acritica.com/policia/quatro-foragidos-da-justica-s-o-capturados-durante-o-fim-de-semana-em-manaus-1.367342,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-17,acritica,"Com mãos e pés amarrados, corpo de homem é encontrado em área de mata no bairro Lago Azul",https://www.acritica.com/policia/com-m-os-e-pes-amarrados-corpo-de-homem-e-encontrado-em-area-de-mata-no-bairro-lago-azul-1.367340,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-17,acritica,Personal trainer que dopou e violentou mulher que conheceu em aplicativo é preso,https://www.acritica.com/policia/personal-trainer-que-dopou-e-violentou-mulher-que-conheceu-em-aplicativo-e-preso-1.367328,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-17,acritica,Policiais da ROCAM apreendem armas usadas por ‘seguranças’ de boca de fumo na zona leste de Manaus,https://www.acritica.com/policia/policiais-da-rocam-apreendem-armas-usadas-por-segurancas-de-boca-de-fumo-na-zona-leste-de-manaus-1.367292,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-16,acritica,Preso no Rio um dos maiores assaltantes de bancos do país,https://www.acritica.com/policia/preso-no-rio-um-dos-maiores-assaltantes-de-bancos-do-pais-1.367275,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-15,acritica,Narcoguerrilheiro colombiano solto por juiz desaparece e volta à lista de procurados,https://www.acritica.com/policia/narcoguerrilheiro-colombiano-solto-por-juiz-desaparece-e-volta-a-lista-de-procurados-1.367183,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-15,acritica,Polícia Civil alerta para golpistas que divulgam 'ofertas imperdíveis' na internet,https://www.acritica.com/policia/policia-civil-alerta-para-golpistas-que-divulgam-ofertas-imperdiveis-na-internet-1.367157,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-15,acritica,Prisão de pais por falta de pagamento de pensão alimentícia dispara no Amazonas,https://www.acritica.com/policia/pris-o-de-pais-por-falta-de-pagamento-de-pens-o-alimenticia-dispara-no-amazonas-1.367144,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-14,acritica,Criança venezuelana de dois anos é encontrada morta dentro de fosso na 'bola do Coroado',https://www.acritica.com/policia/crianca-venezuelana-de-dois-anos-e-encontrada-morta-dentro-de-fosso-na-bola-do-coroado-1.367107,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-14,acritica,‘Fortaleza’ é preso durante operação da Polícia Civil em Presidente Figueiredo,https://www.acritica.com/policia/fortaleza-e-preso-durante-operac-o-da-policia-civil-em-presidente-figueiredo-1.367101,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-14,acritica,"Foragido da Justiça e mais três pessoas são presas com armas, drogas e katana em Coari",https://www.acritica.com/policia/foragido-da-justica-e-mais-tres-pessoas-s-o-presas-com-armas-drogas-e-katana-em-coari-1.367087,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-14,acritica,Polícia Civil divulga imagem de jovem que desapareceu no bairro Compensa,https://www.acritica.com/policia/policia-civil-divulga-imagem-de-jovem-que-desapareceu-no-bairro-compensa-1.367079,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-14,acritica,Polícia desmonta laboratório de refino de cocaína no Coroado,https://www.acritica.com/policia/policia-desmonta-laboratorio-de-refino-de-cocaina-no-coroado-1.367055,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-14,acritica,Bandidos ficam presos em ferragens de carro durante fuga na rua Maceió,https://www.acritica.com/policia/bandidos-ficam-presos-em-ferragens-de-carro-durante-fuga-na-rua-maceio-1.367043,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-14,acritica,PF realiza combate ao garimpo ilegal e encontra trabalhadores em situação de escravidão no AM,https://www.acritica.com/policia/pf-realiza-combate-ao-garimpo-ilegal-e-encontra-trabalhadores-em-situac-o-de-escravid-o-no-am-1.367038,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-13,acritica,"Em Tapauá, PC prende homem por ameaça no âmbito da violência doméstica contra companheira",https://www.acritica.com/policia/em-tapaua-pc-prende-homem-por-ameaca-no-ambito-da-violencia-domestica-contra-companheira-1.366988,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-13,acritica,Corpo de bebê recém-nascido é encontrado dentro de saco plástico na zona leste de Manaus,https://www.acritica.com/policia/corpo-de-bebe-recem-nascido-e-encontrado-dentro-de-saco-plastico-na-zona-leste-de-manaus-1.366976,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-13,acritica,Dupla é presa por fazer arrastões em Manaus,https://www.acritica.com/policia/dupla-e-presa-por-fazer-arrast-es-em-manaus-1.366974,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-13,acritica,PC-AM e PCPE prendem homem por armazenamento de conteúdo pornográfico infanto-juvenil,https://www.acritica.com/policia/pc-am-e-pcpe-prendem-homem-por-armazenamento-de-conteudo-pornografico-infanto-juvenil-1.366956,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-13,acritica,Polícia desmonta armazém de droga na Compensa e apreende 400 kg de maconha,https://www.acritica.com/policia/policia-desmonta-armazem-de-droga-na-compensa-e-apreende-400-kg-de-maconha-1.366952,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-13,acritica,Partes de um corpo são encontradas dentro de mala abandona na zona norte de Manaus,https://www.acritica.com/policia/partes-de-um-corpo-s-o-encontradas-dentro-de-mala-abandona-na-zona-norte-de-manaus-1.366942,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-12,acritica,"Em Coari, homem é preso por estuprar companheira e filha",https://www.acritica.com/policia/em-coari-homem-e-preso-por-estuprar-companheira-e-filha-1.366866,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-12,acritica,Corpo de homem é encontrado amarrado e com marcas de tiros no bairro Novo Aleixo,https://www.acritica.com/policia/corpo-de-homem-e-encontrado-amarrado-e-com-marcas-de-tiros-no-bairro-novo-aleixo-1.366841,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-12,acritica,Microempresária é presa com 226 tabletes de maconha e oxi na Cidade Nova; droga vale R$ 4 milhões,https://www.acritica.com/policia/microempresaria-e-presa-com-226-tabletes-de-maconha-e-oxi-na-cidade-nova-droga-vale-r-4-milh-es-1.366837,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-11,acritica,Família pede ajuda para encontrar jovem que está desaparecido há vinte dias,https://www.acritica.com/policia/familia-pede-ajuda-para-encontrar-jovem-que-esta-desaparecido-ha-vinte-dias-1.366795,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-11,acritica,Policiais da Rocam desarticulam boca de fumo e prendem traficante no Alvorada,https://www.acritica.com/policia/policiais-da-rocam-desarticulam-boca-de-fumo-e-prendem-traficante-no-alvorada-1.366732,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-10,acritica,Homem é preso na zona Oeste de Manaus com munições e camisas da Polícia Civil de São Paulo,https://www.acritica.com/policia/homem-e-preso-na-zona-oeste-de-manaus-com-munic-es-e-camisas-da-policia-civil-de-s-o-paulo-1.366692,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-10,acritica,Balsa petroleira perde controle e colide com porto em Humaitá,https://www.acritica.com/policia/balsa-petroleira-perde-controle-e-colide-com-porto-em-humaita-1.366678,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-10,acritica,Incêndio destrói casa na Zona Sul de Manaus e deixa idosa inconsciente,https://www.acritica.com/policia/incendio-destroi-casa-na-zona-sul-de-manaus-e-deixa-idosa-inconsciente-1.366676,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-10,acritica,"Após confronto com policiais da ROCAM, suspeito morre e corpo afunda no rio em Novo Aripuanã",https://www.acritica.com/policia/apos-confronto-com-policiais-da-rocam-suspeito-morre-e-corpo-afunda-no-rio-em-novo-aripuan-1.366669,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-10,acritica,Corpo encontrado com sinais de tortura em Manacapuru é de jovem desaparecido desde a semana passada,https://www.acritica.com/policia/corpo-encontrado-com-sinais-de-tortura-em-manacapuru-e-de-jovem-desaparecido-desde-a-semana-passada-1.366662,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-10,acritica,Traficante é preso em Manaus com munições e fardamento falso da polícia de SP,https://www.acritica.com/policia/traficante-e-preso-em-manaus-com-munic-es-e-fardamento-falso-da-policia-de-sp-1.366656,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-10,acritica,Homem é preso no interior do AM após roubar cartão de banco de uma amiga,https://www.acritica.com/policia/homem-e-preso-no-interior-do-am-apos-roubar-cart-o-de-banco-de-uma-amiga-1.366654,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-10,acritica,PM prende em flagrante homem que invadiu casa para roubar,https://www.acritica.com/policia/pm-prende-em-flagrante-homem-que-invadiu-casa-para-roubar-1.366642,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-09,acritica,Dupla é presa após tentar assaltar uma casa na Zona Norte de Manaus,https://www.acritica.com/policia/dupla-e-presa-apos-tentar-assaltar-uma-casa-na-zona-norte-de-manaus-1.366590,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-08,acritica,Tenente-coronel da Polícia Militar é preso após esfaquear esposa e enteado,https://www.acritica.com/policia/tenente-coronel-da-policia-militar-e-preso-apos-esfaquear-esposa-e-enteado-1.366515,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-07,acritica,Homem de 41 anos é preso por ameaçar a violentar psicologicamente a própria mãe idosa,https://www.acritica.com/policia/homem-de-41-anos-e-preso-por-ameacar-a-violentar-psicologicamente-a-propria-m-e-idosa-1.366404,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
